epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,146.576,0.62035,0.45049,0.78606,0.96958,0.96777,0.99115,0.75576,1.01111,0.52289,0.80085,0.0053965,0.0053965,0.0053965
188,147.324,0.58873,0.45144,0.79011,0.89159,0.88256,0.95434,0.85565,0.49216,0.56873,0.78591,0.00537175,0.00537175,0.00537175
189,148.049,0.59404,0.44653,0.78632,0.89095,0.89098,0.96795,0.85993,0.50955,0.53668,0.78474,0.005347,0.005347,0.005347
190,148.845,0.51715,0.4014,0.77938,0.93029,0.95017,0.98655,0.86765,0.54437,0.46226,0.7837,0.00532225,0.00532225,0.00532225
191,149.596,0.56606,0.42992,0.78416,0.96168,0.97243,0.99223,0.83718,0.70441,0.44516,0.78851,0.0052975,0.0052975,0.0052975
192,150.352,0.59118,0.43551,0.78627,0.97789,0.98534,0.99319,0.88022,0.51955,0.38256,0.78686,0.00527275,0.00527275,0.00527275
193,151.292,0.50293,0.3963,0.77842,0.98135,0.98045,0.99333,0.87771,0.52981,0.38956,0.78963,0.005248,0.005248,0.005248
194,151.999,0.58774,0.41944,0.78421,0.9762,0.97699,0.99309,0.87586,0.53722,0.39136,0.78946,0.00522325,0.00522325,0.00522325
195,152.724,0.58219,0.43616,0.78565,0.97327,0.97527,0.99347,0.87609,0.54227,0.39723,0.78438,0.0051985,0.0051985,0.0051985
196,153.471,0.63298,0.44108,0.78531,0.96725,0.96232,0.98992,0.65403,1.39442,0.66366,0.83173,0.00517375,0.00517375,0.00517375
197,154.197,0.60913,0.42485,0.78827,0.96625,0.96605,0.98909,0.75034,1.03726,0.55748,0.80756,0.005149,0.005149,0.005149
198,154.946,0.59227,0.43276,0.78613,0.97872,0.97173,0.99233,0.88422,0.52746,0.40211,0.78446,0.00512425,0.00512425,0.00512425
199,155.686,0.53393,0.40196,0.78408,0.97807,0.97657,0.99369,0.88423,0.52166,0.38606,0.78232,0.0050995,0.0050995,0.0050995
200,156.465,0.60573,0.42363,0.78486,0.95809,0.96621,0.98852,0.87952,0.50993,0.41263,0.78353,0.00507475,0.00507475,0.00507475
201,157.196,0.60655,0.44412,0.78601,0.96462,0.97283,0.99066,0.87817,0.52911,0.40143,0.78438,0.00505,0.00505,0.00505
202,157.925,0.54511,0.41427,0.78219,0.97597,0.98254,0.99366,0.87256,0.57974,0.39567,0.78642,0.00502525,0.00502525,0.00502525
203,158.679,0.52701,0.4012,0.78693,0.97969,0.98486,0.99378,0.86852,0.60466,0.40052,0.78802,0.0050005,0.0050005,0.0050005
204,159.421,0.50366,0.3816,0.78238,0.97507,0.97587,0.99243,0.8399,0.63098,0.43261,0.79419,0.00497575,0.00497575,0.00497575
205,160.149,0.66115,0.42479,0.78994,0.97055,0.97757,0.99227,0.81202,0.7296,0.46964,0.798,0.004951,0.004951,0.004951
206,160.958,0.60765,0.42767,0.78727,0.97222,0.97033,0.99231,0.86618,0.56878,0.42686,0.79106,0.00492625,0.00492625,0.00492625
207,161.688,0.58391,0.41594,0.78296,0.97341,0.98371,0.9936,0.85989,0.60316,0.4062,0.78861,0.0049015,0.0049015,0.0049015
208,162.452,0.68824,0.44567,0.78702,0.98087,0.98187,0.99407,0.84407,0.72056,0.43622,0.791,0.00487675,0.00487675,0.00487675
209,163.173,0.54679,0.41982,0.78212,0.97097,0.97537,0.99321,0.88587,0.50808,0.39747,0.78304,0.004852,0.004852,0.004852
210,163.916,0.60689,0.43348,0.78557,0.9715,0.97083,0.99295,0.86032,0.56392,0.40747,0.78473,0.00482725,0.00482725,0.00482725
211,164.654,0.61291,0.42919,0.78419,0.9714,0.97956,0.9935,0.86784,0.55658,0.39624,0.78478,0.0048025,0.0048025,0.0048025
212,165.418,0.56921,0.41976,0.78052,0.97876,0.98138,0.99384,0.8216,0.76345,0.44938,0.78927,0.00477775,0.00477775,0.00477775
213,166.158,0.62681,0.43881,0.78442,0.97047,0.97379,0.9932,0.77641,0.92406,0.50436,0.79562,0.004753,0.004753,0.004753
214,166.898,0.57588,0.41104,0.77989,0.96252,0.97076,0.99168,0.82372,0.74981,0.45369,0.79088,0.00472825,0.00472825,0.00472825
215,167.615,0.56045,0.39956,0.78563,0.96813,0.96719,0.99199,0.87531,0.53149,0.38889,0.78501,0.0047035,0.0047035,0.0047035
216,168.358,0.55526,0.41017,0.78708,0.97764,0.966,0.99192,0.87065,0.56715,0.39736,0.7863,0.00467875,0.00467875,0.00467875
217,169.092,0.58403,0.41597,0.78373,0.97549,0.97491,0.99236,0.8715,0.57249,0.3873,0.7863,0.004654,0.004654,0.004654
218,169.834,0.59399,0.41671,0.78742,0.97936,0.98149,0.99362,0.90553,0.45658,0.35359,0.7836,0.00462925,0.00462925,0.00462925
219,170.569,0.47492,0.37231,0.78367,0.97392,0.98553,0.9939,0.89041,0.49935,0.36293,0.78465,0.0046045,0.0046045,0.0046045
220,171.321,0.53482,0.40096,0.77949,0.96025,0.96904,0.99081,0.90004,0.45392,0.38414,0.78533,0.00457975,0.00457975,0.00457975
221,172.046,0.47633,0.37354,0.78098,0.97247,0.96478,0.99156,0.90439,0.44176,0.36998,0.78377,0.004555,0.004555,0.004555
222,172.793,0.48258,0.37824,0.77932,0.96734,0.97555,0.99294,0.90822,0.43731,0.35992,0.78316,0.00453025,0.00453025,0.00453025
223,173.521,0.46429,0.3751,0.77673,0.98639,0.98836,0.99442,0.89788,0.47368,0.35077,0.78304,0.0045055,0.0045055,0.0045055
224,174.283,0.5347,0.38958,0.77608,0.98633,0.98494,0.99423,0.83886,0.69442,0.40027,0.78779,0.00448075,0.00448075,0.00448075
225,175.076,0.49772,0.37348,0.78007,0.98603,0.98375,0.99411,0.9037,0.45487,0.34119,0.7825,0.004456,0.004456,0.004456
226,175.814,0.48654,0.36757,0.78314,0.97977,0.98211,0.99367,0.9032,0.45314,0.34932,0.78549,0.00443125,0.00443125,0.00443125
227,176.531,0.50614,0.37654,0.78499,0.97951,0.97552,0.99299,0.88905,0.48827,0.36182,0.78658,0.0044065,0.0044065,0.0044065
228,177.294,0.49645,0.37798,0.78191,0.97209,0.98373,0.99241,0.89972,0.45433,0.3486,0.784,0.00438175,0.00438175,0.00438175
229,178.03,0.56031,0.3952,0.77729,0.97277,0.97515,0.99229,0.90153,0.44884,0.34892,0.78485,0.004357,0.004357,0.004357
230,178.74,0.46846,0.36489,0.78047,0.96911,0.97523,0.99257,0.90349,0.43919,0.35449,0.78428,0.00433225,0.00433225,0.00433225
231,179.474,0.49463,0.38376,0.77862,0.97057,0.97549,0.99246,0.91068,0.41995,0.35132,0.78264,0.0043075,0.0043075,0.0043075
232,180.201,0.44119,0.35684,0.77968,0.97007,0.97488,0.99295,0.90583,0.42033,0.34766,0.78291,0.00428275,0.00428275,0.00428275
233,180.944,0.50109,0.36017,0.78369,0.97714,0.96915,0.99372,0.8817,0.52699,0.36739,0.78361,0.004258,0.004258,0.004258
234,181.689,0.49137,0.36349,0.7813,0.95776,0.9797,0.99305,0.87945,0.54378,0.37152,0.78409,0.00423325,0.00423325,0.00423325
235,182.43,0.48045,0.36057,0.77625,0.96148,0.97743,0.99206,0.88795,0.49443,0.36737,0.78484,0.0042085,0.0042085,0.0042085
236,183.189,0.50095,0.382,0.78076,0.97674,0.9755,0.99308,0.89899,0.45693,0.34186,0.78374,0.00418375,0.00418375,0.00418375
237,183.909,0.53637,0.39822,0.78232,0.98367,0.97161,0.99339,0.90223,0.45582,0.34129,0.78208,0.004159,0.004159,0.004159
238,184.645,0.50525,0.36836,0.77975,0.98636,0.98054,0.99408,0.90251,0.46218,0.33497,0.7803,0.00413425,0.00413425,0.00413425
239,185.361,0.45377,0.34942,0.77803,0.98563,0.9779,0.99408,0.90184,0.44703,0.33226,0.78111,0.0041095,0.0041095,0.0041095
240,186.163,0.50699,0.38193,0.77869,0.94611,0.9506,0.98762,0.87861,0.49505,0.41085,0.788,0.00408475,0.00408475,0.00408475
241,186.906,0.53274,0.38594,0.78775,0.95991,0.94878,0.9895,0.88946,0.47265,0.40251,0.78607,0.00406,0.00406,0.00406
242,187.646,0.5064,0.38067,0.78142,0.98182,0.98366,0.99419,0.89155,0.52327,0.35649,0.7824,0.00403525,0.00403525,0.00403525
243,188.376,0.50651,0.37694,0.77917,0.98462,0.99135,0.99427,0.859,0.6596,0.37674,0.78375,0.0040105,0.0040105,0.0040105
244,189.131,0.44394,0.35139,0.775,0.98969,0.98729,0.99345,0.91491,0.41538,0.31857,0.78066,0.00398575,0.00398575,0.00398575
245,189.873,0.51039,0.37335,0.78186,0.98703,0.98452,0.99384,0.90909,0.43394,0.3301,0.78152,0.003961,0.003961,0.003961
246,190.604,0.64356,0.4239,0.78562,0.97792,0.98372,0.99417,0.84424,0.67458,0.39122,0.78677,0.00393625,0.00393625,0.00393625
247,191.339,0.64003,0.40823,0.78458,0.9581,0.97078,0.99278,0.81406,0.78771,0.4458,0.79063,0.0039115,0.0039115,0.0039115
248,192.081,0.66198,0.40465,0.78437,0.92142,0.95383,0.98664,0.88338,0.49819,0.43791,0.78676,0.00388675,0.00388675,0.00388675
249,192.807,0.55476,0.38914,0.7865,0.92915,0.94244,0.98607,0.86137,0.55795,0.45211,0.79094,0.003862,0.003862,0.003862
250,193.546,0.54964,0.37771,0.78543,0.90382,0.94554,0.98272,0.83077,0.64808,0.48721,0.79584,0.00383725,0.00383725,0.00383725
251,194.27,0.52311,0.37276,0.7804,0.94638,0.95811,0.9871,0.87344,0.51354,0.42193,0.78734,0.0038125,0.0038125,0.0038125
252,195.023,0.54789,0.37869,0.78222,0.98286,0.99056,0.99394,0.71498,1.14066,0.55669,0.81171,0.00378775,0.00378775,0.00378775
253,195.718,0.54168,0.38404,0.78333,0.98343,0.98465,0.99421,0.69428,1.22878,0.59241,0.81735,0.003763,0.003763,0.003763
254,196.438,0.52003,0.37682,0.77916,0.987,0.97648,0.9938,0.83257,0.72876,0.42122,0.7914,0.00373825,0.00373825,0.00373825
255,197.177,0.58555,0.39078,0.78132,0.9783,0.97415,0.99299,0.88628,0.48657,0.35901,0.7844,0.0037135,0.0037135,0.0037135
256,197.923,0.67705,0.41391,0.79092,0.96343,0.9686,0.99271,0.89215,0.49295,0.39234,0.78773,0.00368875,0.00368875,0.00368875
257,198.66,0.54132,0.39476,0.77899,0.97068,0.97912,0.9939,0.86683,0.58174,0.39076,0.78417,0.003664,0.003664,0.003664
258,199.407,0.55657,0.38469,0.78133,0.97216,0.98605,0.9942,0.80025,0.85058,0.44737,0.79062,0.00363925,0.00363925,0.00363925
259,200.136,0.67007,0.43671,0.77722,0.97977,0.96815,0.99326,0.78095,0.91976,0.4885,0.795,0.0036145,0.0036145,0.0036145
260,200.947,0.57059,0.39701,0.77936,0.93794,0.95614,0.98161,0.86229,0.54915,0.4611,0.78482,0.00358975,0.00358975,0.00358975
261,201.665,0.56852,0.40047,0.77784,0.9451,0.95275,0.98422,0.88461,0.47048,0.42555,0.78197,0.003565,0.003565,0.003565
262,202.394,0.57377,0.39978,0.78012,0.96379,0.97046,0.99121,0.89321,0.4597,0.37656,0.78085,0.00354025,0.00354025,0.00354025
263,203.123,0.55786,0.40085,0.78054,0.97761,0.98329,0.99256,0.86876,0.55486,0.36739,0.78256,0.0035155,0.0035155,0.0035155
264,203.875,0.57915,0.40365,0.78162,0.9841,0.99175,0.99443,0.83836,0.71371,0.39539,0.78752,0.00349075,0.00349075,0.00349075
265,204.596,0.52354,0.37719,0.78317,0.98054,0.98205,0.99389,0.87021,0.59061,0.37444,0.78536,0.003466,0.003466,0.003466
266,205.342,0.52112,0.38577,0.77582,0.96113,0.94991,0.9882,0.88139,0.50492,0.39364,0.78491,0.00344125,0.00344125,0.00344125
267,206.072,0.52898,0.37737,0.78215,0.95405,0.9475,0.98703,0.88684,0.47506,0.38678,0.78431,0.0034165,0.0034165,0.0034165
268,206.804,0.58115,0.3865,0.78736,0.98333,0.98343,0.99444,0.88826,0.50647,0.34999,0.78189,0.00339175,0.00339175,0.00339175
269,207.523,0.54396,0.37565,0.78214,0.9751,0.98379,0.99394,0.88341,0.53782,0.37509,0.78385,0.003367,0.003367,0.003367
270,208.262,0.60101,0.38833,0.78174,0.95,0.97137,0.99086,0.88215,0.52658,0.41562,0.78594,0.00334225,0.00334225,0.00334225
271,208.977,0.48128,0.36118,0.77844,0.93271,0.95464,0.98781,0.87683,0.5017,0.43885,0.78815,0.0033175,0.0033175,0.0033175
272,209.787,0.45589,0.35349,0.77939,0.96811,0.97337,0.99268,0.87522,0.51267,0.37362,0.78717,0.00329275,0.00329275,0.00329275
273,210.519,0.48192,0.34392,0.77814,0.96422,0.96904,0.99209,0.89886,0.43777,0.35647,0.78383,0.003268,0.003268,0.003268
274,211.256,0.47797,0.35089,0.77924,0.94343,0.97125,0.98811,0.89256,0.4642,0.38382,0.78167,0.00324325,0.00324325,0.00324325
275,211.994,0.46939,0.34461,0.77933,0.95957,0.97306,0.99128,0.87178,0.54512,0.38261,0.7827,0.0032185,0.0032185,0.0032185
276,212.798,0.44997,0.33496,0.77711,0.98922,0.99,0.99441,0.90499,0.43834,0.30785,0.78317,0.00319375,0.00319375,0.00319375
277,213.537,0.43468,0.34024,0.78317,0.98396,0.98638,0.99398,0.89906,0.4537,0.31741,0.784,0.003169,0.003169,0.003169
278,214.281,0.45647,0.34661,0.77765,0.98569,0.98867,0.99421,0.91163,0.4209,0.3093,0.78255,0.00314425,0.00314425,0.00314425
279,214.995,0.42094,0.32996,0.77955,0.9875,0.98252,0.99441,0.89891,0.47955,0.32608,0.78216,0.0031195,0.0031195,0.0031195
280,215.728,0.47262,0.34169,0.78078,0.96274,0.97025,0.99172,0.90753,0.4244,0.3509,0.78122,0.00309475,0.00309475,0.00309475
281,216.456,0.43161,0.3393,0.77514,0.96102,0.97828,0.99239,0.91395,0.40061,0.33308,0.78125,0.00307,0.00307,0.00307
282,217.202,0.45965,0.34338,0.7784,0.98089,0.9793,0.99413,0.91433,0.4077,0.31739,0.78124,0.00304525,0.00304525,0.00304525
283,217.928,0.48719,0.36291,0.77968,0.98005,0.99288,0.99447,0.92456,0.38013,0.30293,0.78022,0.0030205,0.0030205,0.0030205
284,218.692,0.45715,0.34162,0.77901,0.98873,0.99001,0.99465,0.89921,0.47355,0.32369,0.78055,0.00299575,0.00299575,0.00299575
285,219.418,0.43185,0.33485,0.77552,0.97874,0.99361,0.99449,0.91686,0.41348,0.31554,0.77994,0.002971,0.002971,0.002971
286,220.15,0.4373,0.33989,0.78003,0.97933,0.97857,0.99397,0.9115,0.41271,0.32236,0.78254,0.00294625,0.00294625,0.00294625
287,220.889,0.5665,0.37346,0.78283,0.96861,0.98125,0.99328,0.89153,0.46571,0.34079,0.78362,0.0029215,0.0029215,0.0029215
288,221.686,0.50928,0.35942,0.78076,0.98077,0.99002,0.99455,0.8827,0.53781,0.34341,0.78194,0.00289675,0.00289675,0.00289675
289,222.415,0.44633,0.34021,0.77702,0.98916,0.98645,0.99468,0.79812,0.8444,0.41693,0.78947,0.002872,0.002872,0.002872
290,223.159,0.51845,0.35708,0.77451,0.98299,0.98919,0.99424,0.75739,0.98156,0.46308,0.79613,0.00284725,0.00284725,0.00284725
291,223.878,0.58248,0.3717,0.78252,0.9808,0.98397,0.99398,0.78979,0.8385,0.42269,0.79112,0.0028225,0.0028225,0.0028225
292,224.668,0.52754,0.36184,0.77912,0.97668,0.97848,0.99374,0.9065,0.4265,0.32777,0.78218,0.00279775,0.00279775,0.00279775
293,225.386,0.44807,0.34072,0.77769,0.96282,0.9779,0.99284,0.90698,0.42349,0.33363,0.78356,0.002773,0.002773,0.002773
294,226.119,0.5295,0.35684,0.78014,0.95882,0.97575,0.99221,0.89089,0.48479,0.35202,0.78412,0.00274825,0.00274825,0.00274825
295,226.844,0.55578,0.36701,0.78239,0.95444,0.97894,0.99258,0.89496,0.48507,0.35956,0.78312,0.0027235,0.0027235,0.0027235
296,227.584,0.51841,0.36073,0.78232,0.96219,0.96604,0.98953,0.89236,0.48449,0.36836,0.78302,0.00269875,0.00269875,0.00269875
297,228.327,0.47255,0.35185,0.7774,0.9547,0.9735,0.98904,0.87446,0.5388,0.37432,0.78401,0.002674,0.002674,0.002674
298,229.093,0.50368,0.35227,0.78023,0.96468,0.9748,0.99089,0.87741,0.52465,0.36668,0.78342,0.00264925,0.00264925,0.00264925
299,229.868,0.50862,0.36167,0.77952,0.9643,0.98238,0.99308,0.89343,0.46828,0.35182,0.78209,0.0026245,0.0026245,0.0026245
300,230.608,0.51232,0.37203,0.77762,0.97062,0.97646,0.99371,0.9035,0.44456,0.35729,0.78052,0.00259975,0.00259975,0.00259975
301,231.328,0.47669,0.35209,0.77757,0.97604,0.97773,0.99398,0.90867,0.43206,0.34674,0.78017,0.002575,0.002575,0.002575
302,232.063,0.43037,0.3393,0.77639,0.97507,0.98927,0.99444,0.91302,0.42349,0.33769,0.77965,0.00255025,0.00255025,0.00255025
303,232.789,0.46164,0.34577,0.78103,0.97506,0.99119,0.99458,0.90545,0.45847,0.34093,0.77989,0.0025255,0.0025255,0.0025255
304,233.536,0.50238,0.34795,0.77748,0.96206,0.97758,0.99105,0.90513,0.44584,0.35011,0.7807,0.00250075,0.00250075,0.00250075
305,234.271,0.43553,0.33576,0.77822,0.96156,0.96789,0.99075,0.90978,0.41173,0.35257,0.78028,0.002476,0.002476,0.002476
306,235.002,0.44878,0.33749,0.77663,0.97049,0.9696,0.99281,0.90503,0.41334,0.34322,0.78028,0.00245125,0.00245125,0.00245125
307,235.73,0.49711,0.35171,0.7785,0.97451,0.98152,0.99406,0.89956,0.43917,0.33458,0.78018,0.0024265,0.0024265,0.0024265
308,236.48,0.45168,0.35077,0.77464,0.98846,0.99108,0.99458,0.91182,0.41938,0.30732,0.77934,0.00240175,0.00240175,0.00240175
309,237.205,0.41275,0.32791,0.77709,0.98956,0.99249,0.99457,0.9007,0.44336,0.30729,0.78017,0.002377,0.002377,0.002377
310,237.931,0.417,0.32237,0.77901,0.98865,0.99353,0.99466,0.89575,0.46812,0.31682,0.78042,0.00235225,0.00235225,0.00235225
311,238.66,0.44964,0.34193,0.77834,0.98622,0.98846,0.99461,0.91286,0.42096,0.31121,0.77945,0.0023275,0.0023275,0.0023275
312,239.414,0.47029,0.34944,0.77963,0.96616,0.96965,0.99201,0.91836,0.38877,0.33142,0.77955,0.00230275,0.00230275,0.00230275
313,240.136,0.44518,0.33665,0.77798,0.96261,0.96977,0.99148,0.92274,0.37915,0.33576,0.77979,0.002278,0.002278,0.002278
314,240.875,0.43068,0.32421,0.77772,0.96549,0.97526,0.9934,0.92187,0.38768,0.32959,0.78007,0.00225325,0.00225325,0.00225325
315,241.6,0.41581,0.32052,0.77979,0.97742,0.98495,0.9945,0.9088,0.42314,0.31525,0.78068,0.0022285,0.0022285,0.0022285
316,242.343,0.48123,0.33998,0.77742,0.98375,0.9846,0.99435,0.91081,0.42158,0.31257,0.78068,0.00220375,0.00220375,0.00220375
317,243.062,0.42511,0.32236,0.78108,0.9877,0.9827,0.9944,0.91142,0.4167,0.30547,0.78081,0.002179,0.002179,0.002179
318,243.781,0.39546,0.31438,0.77233,0.98551,0.98791,0.99448,0.90448,0.45501,0.31186,0.78108,0.00215425,0.00215425,0.00215425
319,244.504,0.42264,0.31399,0.77279,0.9747,0.98503,0.9941,0.9073,0.44333,0.31966,0.78066,0.0021295,0.0021295,0.0021295
320,245.262,0.41928,0.31674,0.78135,0.96036,0.98098,0.99371,0.92194,0.38569,0.32097,0.78083,0.00210475,0.00210475,0.00210475
321,245.988,0.41226,0.31586,0.77961,0.9673,0.98254,0.99398,0.91825,0.39463,0.31386,0.78023,0.00208,0.00208,0.00208
322,246.726,0.38596,0.30534,0.77733,0.97742,0.98428,0.99435,0.91573,0.40865,0.30865,0.77976,0.00205525,0.00205525,0.00205525
323,247.453,0.43109,0.31689,0.77659,0.98006,0.98753,0.99448,0.91656,0.39667,0.30116,0.77962,0.0020305,0.0020305,0.0020305
324,248.206,0.38547,0.30629,0.77772,0.98643,0.97893,0.99415,0.92751,0.3678,0.2865,0.77867,0.00200575,0.00200575,0.00200575
325,249.004,0.44754,0.3273,0.77768,0.9803,0.99204,0.99452,0.92339,0.38528,0.28747,0.77794,0.001981,0.001981,0.001981
326,249.742,0.44792,0.32921,0.77588,0.98987,0.992,0.99473,0.8844,0.52093,0.32424,0.77915,0.00195625,0.00195625,0.00195625
327,250.463,0.37513,0.30081,0.77624,0.98941,0.98712,0.99465,0.8594,0.61859,0.35622,0.78,0.0019315,0.0019315,0.0019315
328,251.211,0.4672,0.33756,0.77461,0.97627,0.97512,0.99375,0.91067,0.41767,0.31122,0.77812,0.00190675,0.00190675,0.00190675
329,251.92,0.38072,0.30477,0.7759,0.97655,0.97816,0.99398,0.93084,0.35208,0.28737,0.77909,0.001882,0.001882,0.001882
330,252.674,0.4904,0.33558,0.77979,0.97487,0.98601,0.99398,0.92758,0.36476,0.29099,0.77928,0.00185725,0.00185725,0.00185725
331,253.389,0.3844,0.30709,0.77684,0.97405,0.98568,0.99353,0.92449,0.37631,0.29854,0.77904,0.0018325,0.0018325,0.0018325
332,254.149,0.38992,0.30485,0.7746,0.97148,0.97423,0.99245,0.89881,0.45666,0.33109,0.77968,0.00180775,0.00180775,0.00180775
333,254.875,0.4442,0.33141,0.77781,0.9688,0.97687,0.99314,0.90992,0.42535,0.32201,0.77907,0.001783,0.001783,0.001783
334,255.622,0.41886,0.32103,0.77876,0.97487,0.97841,0.9937,0.92277,0.38767,0.30639,0.77842,0.00175825,0.00175825,0.00175825
335,256.346,0.426,0.31612,0.77756,0.97498,0.98156,0.99401,0.92335,0.38223,0.29825,0.77934,0.0017335,0.0017335,0.0017335
336,257.121,0.39643,0.30857,0.7798,0.9754,0.98075,0.99408,0.91745,0.39777,0.30939,0.78046,0.00170875,0.00170875,0.00170875
337,257.848,0.42467,0.31903,0.77624,0.967,0.98461,0.99407,0.90852,0.42279,0.31934,0.78169,0.001684,0.001684,0.001684
338,258.572,0.4216,0.32047,0.77476,0.97109,0.9846,0.99408,0.91132,0.41706,0.3149,0.78172,0.00165925,0.00165925,0.00165925
339,259.292,0.44922,0.31873,0.77673,0.98148,0.98553,0.99425,0.91355,0.40943,0.30071,0.78049,0.0016345,0.0016345,0.0016345
340,260.045,0.39156,0.30699,0.7765,0.98599,0.98822,0.99441,0.91823,0.3879,0.28278,0.77899,0.00160975,0.00160975,0.00160975
341,260.769,0.39143,0.30381,0.77296,0.98497,0.99034,0.99437,0.91526,0.3975,0.28206,0.77852,0.001585,0.001585,0.001585
342,261.5,0.40146,0.30476,0.776,0.98269,0.99177,0.99447,0.90987,0.42199,0.28909,0.77862,0.00156025,0.00156025,0.00156025
343,262.23,0.39183,0.30358,0.77949,0.98086,0.9899,0.99443,0.91444,0.40774,0.28703,0.77862,0.0015355,0.0015355,0.0015355
344,262.986,0.42896,0.31448,0.77605,0.97866,0.98383,0.99442,0.92676,0.36868,0.28393,0.77869,0.00151075,0.00151075,0.00151075
345,263.735,0.41078,0.31567,0.77564,0.97722,0.98653,0.9943,0.92765,0.37493,0.28869,0.77893,0.001486,0.001486,0.001486
346,264.466,0.40516,0.30473,0.77626,0.97646,0.98851,0.99445,0.92944,0.36744,0.28172,0.77894,0.00146125,0.00146125,0.00146125
347,265.189,0.38982,0.30364,0.77468,0.98753,0.98716,0.99443,0.92286,0.38424,0.27777,0.77834,0.0014365,0.0014365,0.0014365
348,265.939,0.3989,0.29875,0.7755,0.98886,0.993,0.99463,0.8819,0.53274,0.31412,0.77946,0.00141175,0.00141175,0.00141175
349,266.669,0.41982,0.31801,0.77515,0.99035,0.99146,0.99464,0.89753,0.47228,0.29861,0.77912,0.001387,0.001387,0.001387
350,267.414,0.40653,0.31046,0.77555,0.98651,0.98792,0.99451,0.91207,0.41689,0.2871,0.77828,0.00136225,0.00136225,0.00136225
351,268.141,0.39491,0.31209,0.77255,0.98186,0.98603,0.99403,0.91976,0.38244,0.28789,0.77796,0.0013375,0.0013375,0.0013375
352,268.89,0.41106,0.3114,0.7747,0.9621,0.96561,0.99213,0.91997,0.37946,0.32425,0.77983,0.00131275,0.00131275,0.00131275
353,269.623,0.39395,0.30067,0.77563,0.95326,0.96566,0.99193,0.92093,0.3814,0.33088,0.78074,0.001288,0.001288,0.001288
354,270.335,0.36137,0.28547,0.77628,0.97004,0.9747,0.9939,0.92597,0.36995,0.30743,0.78048,0.00126325,0.00126325,0.00126325
355,271.059,0.40404,0.30264,0.77713,0.97807,0.98741,0.99464,0.93012,0.35879,0.28371,0.77924,0.0012385,0.0012385,0.0012385
356,271.805,0.38986,0.29895,0.77912,0.99185,0.99317,0.99476,0.92008,0.39888,0.27931,0.77838,0.00121375,0.00121375,0.00121375
357,272.525,0.39485,0.29998,0.77574,0.98968,0.99308,0.99476,0.93266,0.35469,0.26614,0.77792,0.001189,0.001189,0.001189
358,273.265,0.4156,0.30933,0.77736,0.9893,0.99379,0.99467,0.93506,0.34282,0.26464,0.77762,0.00116425,0.00116425,0.00116425
359,274.016,0.41866,0.31455,0.77591,0.98954,0.99249,0.99461,0.92883,0.36072,0.27005,0.77762,0.0011395,0.0011395,0.0011395
360,274.769,0.41406,0.31791,0.77556,0.98805,0.98876,0.99457,0.92693,0.36691,0.26836,0.77789,0.00111475,0.00111475,0.00111475
361,275.454,0.34955,0.28471,0.77222,0.98857,0.98585,0.99458,0.92716,0.36594,0.27052,0.77768,0.00109,0.00109,0.00109
362,276.189,0.37396,0.29634,0.77094,0.98426,0.98575,0.99454,0.92709,0.36706,0.27614,0.77825,0.00106525,0.00106525,0.00106525
363,276.911,0.40866,0.31019,0.77384,0.98535,0.9859,0.99457,0.92344,0.38457,0.2821,0.77865,0.0010405,0.0010405,0.0010405
364,277.663,0.41533,0.31764,0.7724,0.98184,0.99044,0.99455,0.93091,0.36785,0.27994,0.77878,0.00101575,0.00101575,0.00101575
365,278.387,0.38681,0.30063,0.77469,0.98143,0.99023,0.99448,0.93189,0.35526,0.27545,0.77848,0.000991,0.000991,0.000991
366,279.112,0.39793,0.29855,0.77492,0.9811,0.99031,0.99442,0.92975,0.35832,0.27624,0.77824,0.00096625,0.00096625,0.00096625
367,279.85,0.39794,0.30375,0.77708,0.98106,0.98869,0.99444,0.92528,0.36364,0.2769,0.778,0.0009415,0.0009415,0.0009415
368,280.62,0.38742,0.2978,0.77419,0.97476,0.98579,0.994,0.89863,0.45735,0.31401,0.77882,0.00091675,0.00091675,0.00091675
369,281.528,0.37022,0.29595,0.77465,0.97739,0.97658,0.9931,0.89432,0.46967,0.32531,0.77915,0.000892,0.000892,0.000892
370,282.268,0.37922,0.30688,0.77457,0.96995,0.97491,0.99166,0.89977,0.44574,0.32955,0.77918,0.00086725,0.00086725,0.00086725
371,282.989,0.39373,0.30669,0.77479,0.95999,0.97586,0.9912,0.9107,0.40351,0.32366,0.779,0.0008425,0.0008425,0.0008425
372,283.807,0.38823,0.29965,0.77688,0.97373,0.97573,0.99354,0.91807,0.38234,0.30462,0.77894,0.00081775,0.00081775,0.00081775
373,284.547,0.41887,0.30814,0.77739,0.97384,0.98077,0.99407,0.91369,0.39952,0.30137,0.77889,0.000793,0.000793,0.000793
374,285.278,0.37636,0.29135,0.77212,0.98181,0.97839,0.9943,0.9082,0.4274,0.30103,0.77872,0.00076825,0.00076825,0.00076825
375,286.009,0.38499,0.29072,0.77301,0.98292,0.9808,0.9944,0.90363,0.44943,0.30391,0.77858,0.0007435,0.0007435,0.0007435
