epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,61.2605,0.64167,0.52698,0.81197,0.78833,0.8555,0.85407,0.65693,0.67951,0.52276,0.8028,0.00819325,0.00819325,0.00819325
75,61.9823,0.66097,0.52625,0.81162,0.80379,0.87467,0.87643,0.68362,0.63817,0.48923,0.79615,0.0081685,0.0081685,0.0081685
76,62.7082,0.58852,0.51286,0.8101,0.77625,0.82139,0.83195,0.63759,0.72348,0.61107,0.8045,0.00814375,0.00814375,0.00814375
77,63.4365,0.64511,0.52326,0.81245,0.71671,0.73715,0.78294,0.6317,0.62421,0.69162,0.799,0.008119,0.008119,0.008119
78,64.1582,0.65263,0.5292,0.8115,0.7392,0.77704,0.81855,0.5952,0.90825,0.69062,0.82768,0.00809425,0.00809425,0.00809425
79,64.8882,0.61072,0.51336,0.80525,0.75403,0.79817,0.80987,0.61225,0.81296,0.6539,0.81447,0.0080695,0.0080695,0.0080695
80,65.6871,0.62909,0.52803,0.80332,0.77801,0.83378,0.84988,0.66667,0.62904,0.61963,0.79798,0.00804475,0.00804475,0.00804475
81,66.4383,0.62199,0.54064,0.80166,0.8168,0.8519,0.88053,0.6971,0.60566,0.50281,0.79529,0.00802,0.00802,0.00802
82,67.1854,0.66066,0.53126,0.80411,0.82296,0.86964,0.89124,0.68252,0.68323,0.47502,0.79722,0.00799525,0.00799525,0.00799525
83,67.911,0.58331,0.50648,0.80573,0.77862,0.84048,0.86436,0.69801,0.57923,0.50552,0.79473,0.0079705,0.0079705,0.0079705
84,68.6724,0.58776,0.51236,0.80347,0.83741,0.85519,0.8765,0.72893,0.51964,0.45243,0.7931,0.00794575,0.00794575,0.00794575
85,69.4294,0.54939,0.47261,0.80113,0.80403,0.81256,0.85528,0.7055,0.5319,0.52085,0.79412,0.007921,0.007921,0.007921
86,70.1906,0.51261,0.46385,0.801,0.79221,0.8196,0.86195,0.66316,0.75264,0.56711,0.81078,0.00789625,0.00789625,0.00789625
87,70.9092,0.58199,0.49003,0.79998,0.74688,0.79537,0.84111,0.64743,0.76823,0.59154,0.81476,0.0078715,0.0078715,0.0078715
88,71.6265,0.552,0.4739,0.80129,0.83403,0.88202,0.88082,0.66415,0.80866,0.54596,0.81425,0.00784675,0.00784675,0.00784675
89,72.3356,0.67004,0.50595,0.80843,0.86956,0.84032,0.88012,0.72678,0.55479,0.49013,0.79347,0.007822,0.007822,0.007822
90,73.0367,0.56321,0.48408,0.80063,0.86278,0.82592,0.88671,0.68307,0.65474,0.50778,0.79815,0.00779725,0.00779725,0.00779725
91,73.7529,0.62633,0.49064,0.80133,0.8123,0.84613,0.87696,0.69969,0.59177,0.47553,0.79075,0.0077725,0.0077725,0.0077725
92,74.4855,0.58319,0.50436,0.80328,0.83679,0.8725,0.89421,0.72403,0.59602,0.45131,0.79171,0.00774775,0.00774775,0.00774775
93,75.221,0.58575,0.50126,0.79755,0.8384,0.86731,0.88983,0.69818,0.6065,0.47892,0.79234,0.007723,0.007723,0.007723
94,75.9553,0.65599,0.53822,0.80255,0.82625,0.86359,0.8799,0.68648,0.61461,0.50482,0.79369,0.00769825,0.00769825,0.00769825
95,76.6695,0.58857,0.51136,0.79919,0.82184,0.87075,0.88644,0.73542,0.54006,0.46327,0.78892,0.0076735,0.0076735,0.0076735
96,77.4092,0.6252,0.50006,0.80551,0.74457,0.76111,0.822,0.62934,0.71871,0.5862,0.80393,0.00764875,0.00764875,0.00764875
97,78.1549,0.62227,0.49553,0.80099,0.73782,0.75996,0.80928,0.66926,0.51739,0.59191,0.78926,0.007624,0.007624,0.007624
98,78.8708,0.6074,0.48774,0.80179,0.76268,0.79946,0.8419,0.68913,0.58531,0.56356,0.79355,0.00759925,0.00759925,0.00759925
99,79.6064,0.60284,0.4883,0.8024,0.83031,0.84807,0.88031,0.71337,0.6195,0.48747,0.79173,0.0075745,0.0075745,0.0075745
100,80.3397,0.57483,0.47165,0.80106,0.86907,0.8544,0.89357,0.73228,0.6373,0.45675,0.79446,0.00754975,0.00754975,0.00754975
101,81.0743,0.59004,0.47248,0.80512,0.87974,0.81722,0.86944,0.72919,0.53667,0.46332,0.79111,0.007525,0.007525,0.007525
102,81.81,0.57343,0.47521,0.80225,0.86365,0.76776,0.83403,0.67036,0.66127,0.54378,0.80655,0.00750025,0.00750025,0.00750025
103,82.5319,0.57489,0.47235,0.80149,0.85594,0.78054,0.83761,0.69929,0.54488,0.50204,0.79494,0.0074755,0.0074755,0.0074755
104,83.2611,0.59765,0.47733,0.79981,0.84559,0.88934,0.8995,0.71834,0.6176,0.44767,0.79394,0.00745075,0.00745075,0.00745075
105,83.9906,0.60858,0.48047,0.80178,0.83208,0.87746,0.89616,0.70286,0.63844,0.46175,0.7984,0.007426,0.007426,0.007426
106,84.724,0.61594,0.48384,0.80681,0.81128,0.84575,0.8854,0.6851,0.696,0.50657,0.8067,0.00740125,0.00740125,0.00740125
107,85.4456,0.64235,0.481,0.79996,0.79803,0.81058,0.87858,0.69534,0.5872,0.45789,0.79246,0.0073765,0.0073765,0.0073765
108,86.192,0.63821,0.47996,0.80153,0.80789,0.86152,0.89936,0.72133,0.62601,0.44714,0.79342,0.00735175,0.00735175,0.00735175
109,86.9028,0.56418,0.45894,0.8008,0.83325,0.88594,0.90767,0.74178,0.60787,0.44033,0.7943,0.007327,0.007327,0.007327
110,87.6383,0.58489,0.46743,0.80229,0.8367,0.88493,0.90102,0.74472,0.55295,0.41407,0.78933,0.00730225,0.00730225,0.00730225
111,88.3675,0.53815,0.43816,0.79534,0.87007,0.88791,0.9062,0.74999,0.53298,0.40766,0.78755,0.0072775,0.0072775,0.0072775
112,89.1214,0.52924,0.44335,0.80323,0.86364,0.88745,0.90184,0.71697,0.63789,0.4548,0.79823,0.00725275,0.00725275,0.00725275
113,89.8347,0.58432,0.46202,0.79999,0.86249,0.89564,0.90476,0.72258,0.59887,0.41926,0.794,0.007228,0.007228,0.007228
114,90.5427,0.55444,0.44667,0.80037,0.85554,0.90727,0.91269,0.7411,0.62295,0.40922,0.79449,0.00720325,0.00720325,0.00720325
115,91.2793,0.59462,0.46015,0.80595,0.8578,0.90537,0.9161,0.65211,0.93629,0.47998,0.82247,0.0071785,0.0071785,0.0071785
116,92.0349,0.6086,0.4671,0.80231,0.84947,0.89393,0.89972,0.75566,0.55255,0.44853,0.79127,0.00715375,0.00715375,0.00715375
117,92.7725,0.59224,0.46693,0.80531,0.87013,0.89745,0.90495,0.75217,0.57195,0.43951,0.79146,0.007129,0.007129,0.007129
118,93.5115,0.56528,0.45664,0.79718,0.85773,0.89356,0.9059,0.73322,0.66325,0.44149,0.79839,0.00710425,0.00710425,0.00710425
119,94.2296,0.53901,0.4456,0.79843,0.8356,0.88553,0.90115,0.69809,0.72836,0.47337,0.8029,0.0070795,0.0070795,0.0070795
120,94.9607,0.53971,0.44061,0.79976,0.83428,0.83539,0.88171,0.756,0.48327,0.42267,0.78473,0.00705475,0.00705475,0.00705475
121,95.6863,0.5026,0.42232,0.79828,0.83535,0.87568,0.90283,0.71396,0.66569,0.44187,0.7945,0.00703,0.00703,0.00703
122,96.3957,0.5857,0.44017,0.79825,0.89754,0.88024,0.90906,0.70941,0.63759,0.44185,0.7897,0.00700525,0.00700525,0.00700525
123,97.1378,0.56674,0.45332,0.80085,0.84738,0.90293,0.90634,0.75699,0.52533,0.42945,0.78487,0.0069805,0.0069805,0.0069805
124,97.8868,0.51642,0.41917,0.7961,0.86507,0.89652,0.91458,0.73736,0.63193,0.43144,0.79188,0.00695575,0.00695575,0.00695575
125,98.5971,0.55616,0.44411,0.79706,0.85135,0.88686,0.908,0.76057,0.5656,0.41797,0.78914,0.006931,0.006931,0.006931
126,99.3385,0.56691,0.45032,0.80293,0.88117,0.85554,0.9071,0.78038,0.46648,0.38467,0.78491,0.00690625,0.00690625,0.00690625
127,100.068,0.54681,0.44885,0.80327,0.85171,0.898,0.91434,0.76665,0.5214,0.39501,0.78461,0.0068815,0.0068815,0.0068815
128,100.793,0.61942,0.45544,0.80667,0.88836,0.89833,0.91764,0.75773,0.61656,0.42783,0.79437,0.00685675,0.00685675,0.00685675
129,101.503,0.61238,0.46394,0.80384,0.8791,0.85033,0.90098,0.69688,0.67026,0.47596,0.79587,0.006832,0.006832,0.006832
130,102.209,0.70263,0.47973,0.81264,0.83643,0.8133,0.88241,0.62931,0.89676,0.58747,0.82001,0.00680725,0.00680725,0.00680725
131,102.954,0.75706,0.51364,0.8142,0.72207,0.74083,0.8078,0.63874,0.74713,0.72976,0.81418,0.0067825,0.0067825,0.0067825
132,103.696,0.75232,0.51751,0.80943,0.33921,0.63318,0.54003,0.43717,0.70076,1.59387,0.81024,0.00675775,0.00675775,0.00675775
133,104.405,0.78168,0.5101,0.80981,0.62878,0.6288,0.69762,0.56999,0.61737,0.92485,0.79879,0.006733,0.006733,0.006733
134,105.141,0.59774,0.45542,0.80339,0.80694,0.8079,0.86653,0.72734,0.53313,0.46332,0.79066,0.00670825,0.00670825,0.00670825
135,105.855,0.69452,0.48146,0.80854,0.83786,0.82903,0.86793,0.6901,0.56801,0.45062,0.79022,0.0066835,0.0066835,0.0066835
136,106.593,0.76813,0.51918,0.8116,0.8477,0.84033,0.88029,0.67805,0.62871,0.54199,0.79117,0.00665875,0.00665875,0.00665875
137,107.322,0.67741,0.49945,0.80637,0.85955,0.87349,0.89813,0.728,0.55285,0.50097,0.78829,0.006634,0.006634,0.006634
138,108.044,0.6248,0.4861,0.80429,0.88524,0.88481,0.91716,0.72779,0.59111,0.47032,0.7914,0.00660925,0.00660925,0.00660925
139,108.759,0.59463,0.45775,0.8025,0.86643,0.88111,0.91641,0.71301,0.63359,0.475,0.79184,0.0065845,0.0065845,0.0065845
140,109.51,0.58691,0.46791,0.80294,0.76128,0.76426,0.82631,0.67427,0.59101,0.57013,0.79302,0.00655975,0.00655975,0.00655975
141,110.236,0.58054,0.4563,0.80426,0.67047,0.68968,0.74549,0.59541,0.62883,0.66705,0.80061,0.006535,0.006535,0.006535
142,110.963,0.60454,0.46346,0.8121,0.7713,0.70008,0.76347,0.62537,0.54773,0.59671,0.79369,0.00651025,0.00651025,0.00651025
143,111.675,0.59282,0.46073,0.80824,0.74369,0.82154,0.85537,0.69421,0.64828,0.49889,0.79473,0.0064855,0.0064855,0.0064855
144,112.403,0.56457,0.45508,0.79901,0.84487,0.86349,0.89507,0.71874,0.57725,0.44762,0.79427,0.00646075,0.00646075,0.00646075
145,113.146,0.55009,0.44472,0.80243,0.84628,0.88223,0.90614,0.76689,0.50665,0.42321,0.78958,0.006436,0.006436,0.006436
146,113.885,0.54905,0.4477,0.7972,0.84148,0.85457,0.90113,0.75817,0.50069,0.42034,0.78798,0.00641125,0.00641125,0.00641125
147,114.604,0.52737,0.43079,0.7965,0.82312,0.85171,0.90024,0.75211,0.48298,0.40754,0.78771,0.0063865,0.0063865,0.0063865
148,115.339,0.49577,0.41763,0.80029,0.83076,0.86856,0.89716,0.66263,0.91187,0.50883,0.81578,0.00636175,0.00636175,0.00636175
149,116.055,0.51055,0.41934,0.79592,0.81303,0.86446,0.88422,0.67454,0.85021,0.5345,0.81419,0.006337,0.006337,0.006337
150,116.771,0.52055,0.42518,0.79536,0.82243,0.87561,0.89765,0.70475,0.7594,0.48482,0.80878,0.00631225,0.00631225,0.00631225
151,117.483,0.53284,0.41665,0.79631,0.85788,0.87384,0.90919,0.7748,0.47173,0.37163,0.78509,0.0062875,0.0062875,0.0062875
152,118.206,0.54158,0.43623,0.79939,0.8504,0.9005,0.91741,0.65622,0.91368,0.48402,0.81719,0.00626275,0.00626275,0.00626275
153,118.929,0.5859,0.45096,0.79889,0.84536,0.87933,0.90844,0.62524,1.06517,0.52682,0.83535,0.006238,0.006238,0.006238
154,119.648,0.50909,0.42741,0.79676,0.81754,0.85712,0.88393,0.73504,0.61941,0.47568,0.79577,0.00621325,0.00621325,0.00621325
155,120.372,0.47382,0.41842,0.79574,0.86308,0.84938,0.89823,0.76487,0.47553,0.39885,0.78392,0.0061885,0.0061885,0.0061885
156,121.104,0.45844,0.40782,0.79374,0.87067,0.89246,0.91682,0.77004,0.48383,0.38509,0.78473,0.00616375,0.00616375,0.00616375
157,121.822,0.4766,0.40143,0.78909,0.85092,0.86923,0.91277,0.72152,0.64701,0.45794,0.79533,0.006139,0.006139,0.006139
158,122.554,0.47041,0.40404,0.79174,0.82721,0.86707,0.9046,0.74792,0.52201,0.44172,0.78775,0.00611425,0.00611425,0.00611425
159,123.278,0.47767,0.40874,0.79474,0.87127,0.87122,0.91493,0.7926,0.42416,0.37438,0.78233,0.0060895,0.0060895,0.0060895
160,124.028,0.4794,0.41604,0.79255,0.81146,0.84836,0.88914,0.76072,0.43825,0.40262,0.78341,0.00606475,0.00606475,0.00606475
161,124.754,0.46356,0.39872,0.79105,0.80997,0.84747,0.88884,0.76701,0.43617,0.41515,0.78099,0.00604,0.00604,0.00604
162,125.48,0.47844,0.40014,0.79277,0.84759,0.8443,0.88704,0.7555,0.48681,0.41757,0.77924,0.00601525,0.00601525,0.00601525
163,126.189,0.46589,0.39813,0.7908,0.86996,0.89364,0.92021,0.74804,0.65232,0.41759,0.78986,0.0059905,0.0059905,0.0059905
164,126.934,0.45691,0.39728,0.79073,0.87934,0.91711,0.92357,0.74352,0.71517,0.43637,0.80213,0.00596575,0.00596575,0.00596575
165,127.65,0.46715,0.39661,0.78982,0.87706,0.9155,0.92858,0.74859,0.67416,0.39927,0.79692,0.005941,0.005941,0.005941
166,128.374,0.46932,0.38427,0.79237,0.91718,0.87981,0.9241,0.80807,0.42603,0.35017,0.77805,0.00591625,0.00591625,0.00591625
167,129.117,0.46838,0.39595,0.79187,0.90151,0.91044,0.93059,0.81554,0.40662,0.33501,0.77787,0.0058915,0.0058915,0.0058915
168,129.867,0.48577,0.39584,0.79314,0.87699,0.90309,0.92428,0.77787,0.51968,0.37787,0.78446,0.00586675,0.00586675,0.00586675
169,130.583,0.53109,0.40276,0.79483,0.86506,0.90364,0.9226,0.78631,0.44413,0.37167,0.7804,0.005842,0.005842,0.005842
170,131.303,0.49424,0.39781,0.79587,0.87476,0.89142,0.91871,0.75828,0.51956,0.39574,0.7834,0.00581725,0.00581725,0.00581725
171,132.025,0.57225,0.4246,0.79715,0.87806,0.87914,0.91906,0.76199,0.50783,0.39053,0.78345,0.0057925,0.0057925,0.0057925
172,132.756,0.53361,0.41716,0.80064,0.89082,0.89156,0.93224,0.76246,0.59359,0.38678,0.79092,0.00576775,0.00576775,0.00576775
173,133.464,0.50828,0.3944,0.79353,0.88997,0.91954,0.9387,0.78969,0.53088,0.3669,0.78768,0.005743,0.005743,0.005743
174,134.181,0.54081,0.41194,0.78849,0.88391,0.92015,0.93742,0.81236,0.4282,0.3471,0.78118,0.00571825,0.00571825,0.00571825
175,134.895,0.52716,0.40325,0.79385,0.89049,0.91022,0.93291,0.79468,0.45454,0.35663,0.78015,0.0056935,0.0056935,0.0056935
176,135.618,0.50875,0.3906,0.79053,0.86785,0.92427,0.93575,0.79345,0.51052,0.34577,0.78042,0.00566875,0.00566875,0.00566875
177,136.353,0.47938,0.39569,0.78797,0.88602,0.8826,0.9256,0.79391,0.46233,0.3403,0.77972,0.005644,0.005644,0.005644
178,137.065,0.46336,0.37976,0.79244,0.84273,0.8767,0.91165,0.79375,0.40793,0.35337,0.78048,0.00561925,0.00561925,0.00561925
179,137.79,0.49133,0.39041,0.78957,0.81702,0.8278,0.89069,0.74921,0.47387,0.41258,0.78572,0.0055945,0.0055945,0.0055945
180,138.521,0.47234,0.37521,0.79246,0.79903,0.80735,0.87293,0.74404,0.46291,0.46294,0.78623,0.00556975,0.00556975,0.00556975
181,139.241,0.43662,0.36788,0.79012,0.86363,0.90118,0.93404,0.8012,0.4502,0.34855,0.78016,0.005545,0.005545,0.005545
182,139.962,0.4704,0.37699,0.79085,0.86549,0.90442,0.93276,0.80328,0.47164,0.35603,0.78063,0.00552025,0.00552025,0.00552025
183,140.679,0.47128,0.37075,0.78772,0.86852,0.87399,0.91798,0.76453,0.46764,0.39373,0.78032,0.0054955,0.0054955,0.0054955
184,141.409,0.49506,0.38766,0.79193,0.85406,0.88062,0.91754,0.77971,0.46513,0.41237,0.78233,0.00547075,0.00547075,0.00547075
185,142.128,0.45833,0.37757,0.79196,0.88044,0.9114,0.93749,0.7678,0.56894,0.37217,0.78324,0.005446,0.005446,0.005446
186,142.853,0.55734,0.4055,0.79453,0.86906,0.92899,0.93916,0.71156,0.74865,0.42268,0.79445,0.00542125,0.00542125,0.00542125
